COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-9,0,1700,0,0,Gal,d18:1,0:0
-8.8,0,1700,0,0,Gal,d18:1,0:0
-8.6,0,1700,0,0,Gal,d18:1,0:0
-8.4,0,1700,0,0,Gal,d18:1,0:0
-8.2,0,1700,0,0,Gal,d18:1,0:0
-8,0,1700,0,0,Gal,d18:1,0:0
-7.8,0,1700,0,0,Gal,d18:1,0:0
-7.6,0,1700,0,0,Gal,d18:1,0:0
-7.4,0,1700,0,0,Gal,d18:1,0:0
-7.2,0,1700,0,0,Gal,d18:1,0:0
-7,0,1700,0,0,Gal,d18:1,0:0
-6.8,0,1700,0,0,Gal,d18:1,0:0
-6.6,0,1700,0,0,Gal,d18:1,0:0
-6.4,0,1700,0,0,Gal,d18:1,0:0
-6.2,0,1700,0,0,Gal,d18:1,0:0
-6,0,1700,0,0,Gal,d18:1,0:0
-5.8,0,1700,0,0,Gal,d18:1,0:0
-5.6,0,1700,0,0,Gal,d18:1,0:0
-5.4,0,1700,0,0,Gal,d18:1,0:0
-5.2,0,1700,0,0,Gal,d18:1,0:0
-5,0,1700,0,0,Gal,d18:1,0:0
-4.8,0,1700,0,0,Gal,d18:1,0:0
-4.6,0,1700,0,0,Gal,d18:1,0:0
-4.4,0,1700,0,0,Gal,d18:1,0:0
-4.2,0,1700,0,0,Gal,d18:1,0:0
-4,0,1700,0,0,Gal,d18:1,0:0
-3.8,0,1700,0,0,Gal,d18:1,0:0
-3.6,0,1700,0,0,Gal,d18:1,0:0
-3.4,0,1700,0,0,Gal,d18:1,0:0
-3.2,0,1700,0,0,Gal,d18:1,0:0
-3,0,1700,0,0,Gal,d18:1,0:0
-2.8,40,1700,0,0,Gal,d18:1,0:0
-2.6,0,1700,0,0,Gal,d18:1,0:0
-2.4,420,1700,0,0,Gal,d18:1,0:0
-2.2,1000,1700,0,0,Gal,d18:1,0:0
-2,2820,1700,0,0,Gal,d18:1,0:0
-1.8,5460,1700,0,0,Gal,d18:1,0:0
-1.6,5840,1700,0,0,Gal,d18:1,0:0
-1.4,5100,1700,0,0,Gal,d18:1,0:0
-1.2,2760,1700,0,0,Gal,d18:1,0:0
-1,1560,1700,0,0,Gal,d18:1,0:0
-0.8,500,1700,0,0,Gal,d18:1,0:0
-0.6,80,1700,0,0,Gal,d18:1,0:0
-0.4,0,1700,0,0,Gal,d18:1,0:0
-0.2,60,1700,0,0,Gal,d18:1,0:0
0,0,1700,0,0,Gal,d18:1,0:0
0.2,0,1700,0,0,Gal,d18:1,0:0
0.4,0,1700,0,0,Gal,d18:1,0:0
0.6,0,1700,0,0,Gal,d18:1,0:0
0.8,0,1700,0,0,Gal,d18:1,0:0
1,0,1700,0,0,Gal,d18:1,0:0
1.2,0,1700,0,0,Gal,d18:1,0:0
1.4,0,1700,0,0,Gal,d18:1,0:0
1.6,0,1700,0,0,Gal,d18:1,0:0
1.8,0,1700,0,0,Gal,d18:1,0:0
2,0,1700,0,0,Gal,d18:1,0:0
2.2,0,1700,0,0,Gal,d18:1,0:0
2.4,0,1700,0,0,Gal,d18:1,0:0
2.6,0,1700,0,0,Gal,d18:1,0:0
2.8,0,1700,0,0,Gal,d18:1,0:0
3,0,1700,0,0,Gal,d18:1,0:0
3.2,0,1700,0,0,Gal,d18:1,0:0
3.4,0,1700,0,0,Gal,d18:1,0:0
3.6,0,1700,0,0,Gal,d18:1,0:0
3.8,0,1700,0,0,Gal,d18:1,0:0
4,0,1700,0,0,Gal,d18:1,0:0
4.2,0,1700,0,0,Gal,d18:1,0:0
4.4,0,1700,0,0,Gal,d18:1,0:0
4.6,0,1700,0,0,Gal,d18:1,0:0
4.8,0,1700,0,0,Gal,d18:1,0:0
5,0,1700,0,0,Gal,d18:1,0:0
5.2,0,1700,0,0,Gal,d18:1,0:0
5.4,0,1700,0,0,Gal,d18:1,0:0
5.6,0,1700,0,0,Gal,d18:1,0:0
5.8,0,1700,0,0,Gal,d18:1,0:0
6,0,1700,0,0,Gal,d18:1,0:0
6.2,0,1700,0,0,Gal,d18:1,0:0
6.4,0,1700,0,0,Gal,d18:1,0:0
6.6,0,1700,0,0,Gal,d18:1,0:0
6.8,0,1700,0,0,Gal,d18:1,0:0
7,0,1700,0,0,Gal,d18:1,0:0
7.2,0,1700,0,0,Gal,d18:1,0:0
7.4,0,1700,0,0,Gal,d18:1,0:0
7.6,0,1700,0,0,Gal,d18:1,0:0
7.8,0,1700,0,0,Gal,d18:1,0:0
8,0,1700,0,0,Gal,d18:1,0:0
8.2,0,1700,0,0,Gal,d18:1,0:0
8.4,0,1700,0,0,Gal,d18:1,0:0
8.6,0,1700,0,0,Gal,d18:1,0:0
8.8,0,1700,0,0,Gal,d18:1,0:0
9,0,1700,0,0,Gal,d18:1,0:0
9.2,0,1700,0,0,Gal,d18:1,0:0
9.4,0,1700,0,0,Gal,d18:1,0:0
9.6,0,1700,0,0,Gal,d18:1,0:0
9.8,0,1700,0,0,Gal,d18:1,0:0
10,0,1700,0,0,Gal,d18:1,0:0
-10,0,1800,0,0,Gal,d18:1,0:0
-9.8,0,1800,0,0,Gal,d18:1,0:0
-9.6,0,1800,0,0,Gal,d18:1,0:0
-9.4,0,1800,0,0,Gal,d18:1,0:0
-9.2,0,1800,0,0,Gal,d18:1,0:0
-9,0,1800,0,0,Gal,d18:1,0:0
-8.8,0,1800,0,0,Gal,d18:1,0:0
-8.6,0,1800,0,0,Gal,d18:1,0:0
-8.4,0,1800,0,0,Gal,d18:1,0:0
-8.2,0,1800,0,0,Gal,d18:1,0:0
-8,0,1800,0,0,Gal,d18:1,0:0
-7.8,0,1800,0,0,Gal,d18:1,0:0
-7.6,0,1800,0,0,Gal,d18:1,0:0
-7.4,0,1800,0,0,Gal,d18:1,0:0
-7.2,0,1800,0,0,Gal,d18:1,0:0
-7,0,1800,0,0,Gal,d18:1,0:0
-6.8,0,1800,0,0,Gal,d18:1,0:0
-6.6,0,1800,0,0,Gal,d18:1,0:0
-6.4,0,1800,0,0,Gal,d18:1,0:0
-6.2,0,1800,0,0,Gal,d18:1,0:0
-6,0,1800,0,0,Gal,d18:1,0:0
-5.8,0,1800,0,0,Gal,d18:1,0:0
-5.6,0,1800,0,0,Gal,d18:1,0:0
-5.4,0,1800,0,0,Gal,d18:1,0:0
-5.2,0,1800,0,0,Gal,d18:1,0:0
-5,0,1800,0,0,Gal,d18:1,0:0
-4.8,0,1800,0,0,Gal,d18:1,0:0
-4.6,0,1800,0,0,Gal,d18:1,0:0
-4.4,0,1800,0,0,Gal,d18:1,0:0
-4.2,0,1800,0,0,Gal,d18:1,0:0
-4,0,1800,0,0,Gal,d18:1,0:0
-3.8,0,1800,0,0,Gal,d18:1,0:0
-3.6,0,1800,0,0,Gal,d18:1,0:0
-3.4,0,1800,0,0,Gal,d18:1,0:0
-3.2,0,1800,0,0,Gal,d18:1,0:0
-3,0,1800,0,0,Gal,d18:1,0:0
-2.8,140,1800,0,0,Gal,d18:1,0:0
-2.6,200,1800,0,0,Gal,d18:1,0:0
-2.4,1580,1800,0,0,Gal,d18:1,0:0
-2.2,3920,1800,0,0,Gal,d18:1,0:0
-2,4840,1800,0,0,Gal,d18:1,0:0
-1.8,5480,1800,0,0,Gal,d18:1,0:0
-1.6,4500,1800,0,0,Gal,d18:1,0:0
-1.4,2480,1800,0,0,Gal,d18:1,0:0
-1.2,1020,1800,0,0,Gal,d18:1,0:0
-1,200,1800,0,0,Gal,d18:1,0:0
-0.8,20,1800,0,0,Gal,d18:1,0:0
-0.6,0,1800,0,0,Gal,d18:1,0:0
-0.4,0,1800,0,0,Gal,d18:1,0:0
-0.2,0,1800,0,0,Gal,d18:1,0:0
0,0,1800,0,0,Gal,d18:1,0:0
0.2,0,1800,0,0,Gal,d18:1,0:0
0.4,0,1800,0,0,Gal,d18:1,0:0
0.6,0,1800,0,0,Gal,d18:1,0:0
0.8,0,1800,0,0,Gal,d18:1,0:0
1,0,1800,0,0,Gal,d18:1,0:0
1.2,0,1800,0,0,Gal,d18:1,0:0
1.4,0,1800,0,0,Gal,d18:1,0:0
1.6,0,1800,0,0,Gal,d18:1,0:0
1.8,0,1800,0,0,Gal,d18:1,0:0
2,0,1800,0,0,Gal,d18:1,0:0
2.2,0,1800,0,0,Gal,d18:1,0:0
2.4,0,1800,0,0,Gal,d18:1,0:0
2.6,0,1800,0,0,Gal,d18:1,0:0
2.8,0,1800,0,0,Gal,d18:1,0:0
3,0,1800,0,0,Gal,d18:1,0:0
3.2,0,1800,0,0,Gal,d18:1,0:0
3.4,0,1800,0,0,Gal,d18:1,0:0
3.6,0,1800,0,0,Gal,d18:1,0:0
3.8,0,1800,0,0,Gal,d18:1,0:0
4,0,1800,0,0,Gal,d18:1,0:0
4.2,0,1800,0,0,Gal,d18:1,0:0
4.4,0,1800,0,0,Gal,d18:1,0:0
4.6,0,1800,0,0,Gal,d18:1,0:0
4.8,0,1800,0,0,Gal,d18:1,0:0
5,0,1800,0,0,Gal,d18:1,0:0
5.2,0,1800,0,0,Gal,d18:1,0:0
5.4,0,1800,0,0,Gal,d18:1,0:0
5.6,0,1800,0,0,Gal,d18:1,0:0
5.8,0,1800,0,0,Gal,d18:1,0:0
6,0,1800,0,0,Gal,d18:1,0:0
6.2,0,1800,0,0,Gal,d18:1,0:0
6.4,0,1800,0,0,Gal,d18:1,0:0
6.6,0,1800,0,0,Gal,d18:1,0:0
6.8,0,1800,0,0,Gal,d18:1,0:0
7,0,1800,0,0,Gal,d18:1,0:0
7.2,0,1800,0,0,Gal,d18:1,0:0
7.4,0,1800,0,0,Gal,d18:1,0:0
7.6,0,1800,0,0,Gal,d18:1,0:0
7.8,0,1800,0,0,Gal,d18:1,0:0
8,0,1800,0,0,Gal,d18:1,0:0
8.2,0,1800,0,0,Gal,d18:1,0:0
8.4,0,1800,0,0,Gal,d18:1,0:0
8.6,0,1800,0,0,Gal,d18:1,0:0
8.8,0,1800,0,0,Gal,d18:1,0:0
9,0,1800,0,0,Gal,d18:1,0:0
9.2,0,1800,0,0,Gal,d18:1,0:0
9.4,0,1800,0,0,Gal,d18:1,0:0
9.6,0,1800,0,0,Gal,d18:1,0:0
9.8,0,1800,0,0,Gal,d18:1,0:0
10,0,1800,0,0,Gal,d18:1,0:0
-10,0,1900,0,0,Gal,d18:1,0:0
-9.8,0,1900,0,0,Gal,d18:1,0:0
-9.6,0,1900,0,0,Gal,d18:1,0:0
-9.4,0,1900,0,0,Gal,d18:1,0:0
-9.2,0,1900,0,0,Gal,d18:1,0:0
-9,0,1900,0,0,Gal,d18:1,0:0
-8.8,0,1900,0,0,Gal,d18:1,0:0
-8.6,0,1900,0,0,Gal,d18:1,0:0
-8.4,0,1900,0,0,Gal,d18:1,0:0
-8.2,0,1900,0,0,Gal,d18:1,0:0
-8,0,1900,0,0,Gal,d18:1,0:0
-7.8,0,1900,0,0,Gal,d18:1,0:0
-7.6,0,1900,0,0,Gal,d18:1,0:0
-7.4,0,1900,0,0,Gal,d18:1,0:0
-7.2,0,1900,0,0,Gal,d18:1,0:0
-7,0,1900,0,0,Gal,d18:1,0:0
-6.8,0,1900,0,0,Gal,d18:1,0:0
-6.6,0,1900,0,0,Gal,d18:1,0:0
-6.4,0,1900,0,0,Gal,d18:1,0:0
-6.2,0,1900,0,0,Gal,d18:1,0:0
-6,0,1900,0,0,Gal,d18:1,0:0
-5.8,0,1900,0,0,Gal,d18:1,0:0
-5.6,0,1900,0,0,Gal,d18:1,0:0
-5.4,0,1900,0,0,Gal,d18:1,0:0
-5.2,0,1900,0,0,Gal,d18:1,0:0
-5,0,1900,0,0,Gal,d18:1,0:0
-4.8,0,1900,0,0,Gal,d18:1,0:0
-4.6,0,1900,0,0,Gal,d18:1,0:0
-4.4,0,1900,0,0,Gal,d18:1,0:0
-4.2,0,1900,0,0,Gal,d18:1,0:0
-4,0,1900,0,0,Gal,d18:1,0:0
-3.8,0,1900,0,0,Gal,d18:1,0:0
-3.6,0,1900,0,0,Gal,d18:1,0:0
-3.4,20,1900,0,0,Gal,d18:1,0:0
-3.2,80,1900,0,0,Gal,d18:1,0:0
-3,460,1900,0,0,Gal,d18:1,0:0
-2.8,1960,1900,0,0,Gal,d18:1,0:0
-2.6,5740,1900,0,0,Gal,d18:1,0:0
-2.4,8180,1900,0,0,Gal,d18:1,0:0
-2.2,8100,1900,0,0,Gal,d18:1,0:0
-2,7920,1900,0,0,Gal,d18:1,0:0
-1.8,5320,1900,0,0,Gal,d18:1,0:0
-1.6,2620,1900,0,0,Gal,d18:1,0:0
-1.4,920,1900,0,0,Gal,d18:1,0:0
-1.2,200,1900,0,0,Gal,d18:1,0:0
-1,20,1900,0,0,Gal,d18:1,0:0
-0.8,20,1900,0,0,Gal,d18:1,0:0
-0.6,0,1900,0,0,Gal,d18:1,0:0
-0.4,0,1900,0,0,Gal,d18:1,0:0
-0.2,0,1900,0,0,Gal,d18:1,0:0
0,0,1900,0,0,Gal,d18:1,0:0
0.2,0,1900,0,0,Gal,d18:1,0:0
0.4,0,1900,0,0,Gal,d18:1,0:0
0.6,0,1900,0,0,Gal,d18:1,0:0
0.8,0,1900,0,0,Gal,d18:1,0:0
1,0,1900,0,0,Gal,d18:1,0:0
1.2,0,1900,0,0,Gal,d18:1,0:0
1.4,0,1900,0,0,Gal,d18:1,0:0
1.6,0,1900,0,0,Gal,d18:1,0:0
1.8,0,1900,0,0,Gal,d18:1,0:0
2,0,1900,0,0,Gal,d18:1,0:0
2.2,0,1900,0,0,Gal,d18:1,0:0
2.4,0,1900,0,0,Gal,d18:1,0:0
2.6,0,1900,0,0,Gal,d18:1,0:0
2.8,0,1900,0,0,Gal,d18:1,0:0
3,0,1900,0,0,Gal,d18:1,0:0
3.2,0,1900,0,0,Gal,d18:1,0:0
3.4,0,1900,0,0,Gal,d18:1,0:0
3.6,0,1900,0,0,Gal,d18:1,0:0
3.8,0,1900,0,0,Gal,d18:1,0:0
4,0,1900,0,0,Gal,d18:1,0:0
4.2,0,1900,0,0,Gal,d18:1,0:0
4.4,0,1900,0,0,Gal,d18:1,0:0
4.6,0,1900,0,0,Gal,d18:1,0:0
4.8,0,1900,0,0,Gal,d18:1,0:0
5,0,1900,0,0,Gal,d18:1,0:0
5.2,0,1900,0,0,Gal,d18:1,0:0
5.4,0,1900,0,0,Gal,d18:1,0:0
5.6,0,1900,0,0,Gal,d18:1,0:0
5.8,0,1900,0,0,Gal,d18:1,0:0
6,0,1900,0,0,Gal,d18:1,0:0
6.2,0,1900,0,0,Gal,d18:1,0:0
6.4,0,1900,0,0,Gal,d18:1,0:0
6.6,0,1900,0,0,Gal,d18:1,0:0
6.8,0,1900,0,0,Gal,d18:1,0:0
7,0,1900,0,0,Gal,d18:1,0:0
7.2,0,1900,0,0,Gal,d18:1,0:0
7.4,0,1900,0,0,Gal,d18:1,0:0
7.6,0,1900,0,0,Gal,d18:1,0:0
7.8,0,1900,0,0,Gal,d18:1,0:0
8,0,1900,0,0,Gal,d18:1,0:0
8.2,0,1900,0,0,Gal,d18:1,0:0
8.4,0,1900,0,0,Gal,d18:1,0:0
8.6,0,1900,0,0,Gal,d18:1,0:0
8.8,0,1900,0,0,Gal,d18:1,0:0
9,0,1900,0,0,Gal,d18:1,0:0
9.2,0,1900,0,0,Gal,d18:1,0:0
9.4,0,1900,0,0,Gal,d18:1,0:0
9.6,0,1900,0,0,Gal,d18:1,0:0
9.8,0,1900,0,0,Gal,d18:1,0:0
10,0,1900,0,0,Gal,d18:1,0:0
-10,0,2000,0,0,Gal,d18:1,0:0
-9.8,0,2000,0,0,Gal,d18:1,0:0
-9.6,0,2000,0,0,Gal,d18:1,0:0
-9.4,0,2000,0,0,Gal,d18:1,0:0
-9.2,0,2000,0,0,Gal,d18:1,0:0
-9,0,2000,0,0,Gal,d18:1,0:0
-8.8,0,2000,0,0,Gal,d18:1,0:0
-8.6,0,2000,0,0,Gal,d18:1,0:0
-8.4,0,2000,0,0,Gal,d18:1,0:0
-8.2,0,2000,0,0,Gal,d18:1,0:0
-8,0,2000,0,0,Gal,d18:1,0:0
-7.8,0,2000,0,0,Gal,d18:1,0:0
-7.6,0,2000,0,0,Gal,d18:1,0:0
-7.4,0,2000,0,0,Gal,d18:1,0:0
-7.2,0,2000,0,0,Gal,d18:1,0:0
-7,0,2000,0,0,Gal,d18:1,0:0
-6.8,0,2000,0,0,Gal,d18:1,0:0
-6.6,0,2000,0,0,Gal,d18:1,0:0
-6.4,0,2000,0,0,Gal,d18:1,0:0
-6.2,0,2000,0,0,Gal,d18:1,0:0
-6,0,2000,0,0,Gal,d18:1,0:0
-5.8,0,2000,0,0,Gal,d18:1,0:0
-5.6,0,2000,0,0,Gal,d18:1,0:0
-5.4,0,2000,0,0,Gal,d18:1,0:0
-5.2,0,2000,0,0,Gal,d18:1,0:0
-5,0,2000,0,0,Gal,d18:1,0:0
-4.8,0,2000,0,0,Gal,d18:1,0:0
-4.6,0,2000,0,0,Gal,d18:1,0:0
-4.4,0,2000,0,0,Gal,d18:1,0:0
-4.2,0,2000,0,0,Gal,d18:1,0:0
-4,0,2000,0,0,Gal,d18:1,0:0
-3.8,0,2000,0,0,Gal,d18:1,0:0
-3.6,40,2000,0,0,Gal,d18:1,0:0
-3.4,140,2000,0,0,Gal,d18:1,0:0
-3.2,840,2000,0,0,Gal,d18:1,0:0
-3,2720,2000,0,0,Gal,d18:1,0:0
-2.8,4760,2000,0,0,Gal,d18:1,0:0
-2.6,5120,2000,0,0,Gal,d18:1,0:0
-2.4,5360,2000,0,0,Gal,d18:1,0:0
-2.2,3920,2000,0,0,Gal,d18:1,0:0
-2,3000,2000,0,0,Gal,d18:1,0:0
-1.8,1140,2000,0,0,Gal,d18:1,0:0
-1.6,240,2000,0,0,Gal,d18:1,0:0
-1.4,20,2000,0,0,Gal,d18:1,0:0
-1.2,0,2000,0,0,Gal,d18:1,0:0
-1,60,2000,0,0,Gal,d18:1,0:0
-0.8,0,2000,0,0,Gal,d18:1,0:0
-0.6,0,2000,0,0,Gal,d18:1,0:0
-0.4,0,2000,0,0,Gal,d18:1,0:0
-0.2,0,2000,0,0,Gal,d18:1,0:0
0,20,2000,0,0,Gal,d18:1,0:0
0.2,0,2000,0,0,Gal,d18:1,0:0
0.4,40,2000,0,0,Gal,d18:1,0:0
0.6,0,2000,0,0,Gal,d18:1,0:0
0.8,0,2000,0,0,Gal,d18:1,0:0
1,0,2000,0,0,Gal,d18:1,0:0
1.2,0,2000,0,0,Gal,d18:1,0:0
1.4,0,2000,0,0,Gal,d18:1,0:0
1.6,0,2000,0,0,Gal,d18:1,0:0
1.8,0,2000,0,0,Gal,d18:1,0:0
2,0,2000,0,0,Gal,d18:1,0:0
2.2,0,2000,0,0,Gal,d18:1,0:0
2.4,0,2000,0,0,Gal,d18:1,0:0
2.6,0,2000,0,0,Gal,d18:1,0:0
2.8,0,2000,0,0,Gal,d18:1,0:0
3,0,2000,0,0,Gal,d18:1,0:0
3.2,0,2000,0,0,Gal,d18:1,0:0
3.4,0,2000,0,0,Gal,d18:1,0:0
3.6,0,2000,0,0,Gal,d18:1,0:0
3.8,0,2000,0,0,Gal,d18:1,0:0
4,0,2000,0,0,Gal,d18:1,0:0
4.2,0,2000,0,0,Gal,d18:1,0:0
4.4,0,2000,0,0,Gal,d18:1,0:0
4.6,0,2000,0,0,Gal,d18:1,0:0
4.8,0,2000,0,0,Gal,d18:1,0:0
5,0,2000,0,0,Gal,d18:1,0:0
5.2,0,2000,0,0,Gal,d18:1,0:0
5.4,0,2000,0,0,Gal,d18:1,0:0
5.6,0,2000,0,0,Gal,d18:1,0:0
5.8,0,2000,0,0,Gal,d18:1,0:0
6,0,2000,0,0,Gal,d18:1,0:0
6.2,0,2000,0,0,Gal,d18:1,0:0
6.4,0,2000,0,0,Gal,d18:1,0:0
6.6,0,2000,0,0,Gal,d18:1,0:0
6.8,0,2000,0,0,Gal,d18:1,0:0
7,0,2000,0,0,Gal,d18:1,0:0
7.2,0,2000,0,0,Gal,d18:1,0:0
7.4,0,2000,0,0,Gal,d18:1,0:0
7.6,0,2000,0,0,Gal,d18:1,0:0
7.8,0,2000,0,0,Gal,d18:1,0:0
8,0,2000,0,0,Gal,d18:1,0:0
8.2,0,2000,0,0,Gal,d18:1,0:0
8.4,0,2000,0,0,Gal,d18:1,0:0
8.6,0,2000,0,0,Gal,d18:1,0:0
8.8,0,2000,0,0,Gal,d18:1,0:0
9,0,2000,0,0,Gal,d18:1,0:0
9.2,0,2000,0,0,Gal,d18:1,0:0
9.4,0,2000,0,0,Gal,d18:1,0:0
9.6,0,2000,0,0,Gal,d18:1,0:0
9.8,0,2000,0,0,Gal,d18:1,0:0
10,0,2000,0,0,Gal,d18:1,0:0
-10,0,2100,0,0,Gal,d18:1,0:0
-9.8,0,2100,0,0,Gal,d18:1,0:0
-9.6,0,2100,0,0,Gal,d18:1,0:0
-9.4,0,2100,0,0,Gal,d18:1,0:0
-9.2,0,2100,0,0,Gal,d18:1,0:0
-9,0,2100,0,0,Gal,d18:1,0:0
-8.8,0,2100,0,0,Gal,d18:1,0:0
-8.6,0,2100,0,0,Gal,d18:1,0:0
-8.4,0,2100,0,0,Gal,d18:1,0:0
-8.2,0,2100,0,0,Gal,d18:1,0:0
-8,0,2100,0,0,Gal,d18:1,0:0
-7.8,0,2100,0,0,Gal,d18:1,0:0
-7.6,0,2100,0,0,Gal,d18:1,0:0
-7.4,0,2100,0,0,Gal,d18:1,0:0
-7.2,0,2100,0,0,Gal,d18:1,0:0
-7,0,2100,0,0,Gal,d18:1,0:0
-6.8,0,2100,0,0,Gal,d18:1,0:0
-6.6,0,2100,0,0,Gal,d18:1,0:0
-6.4,0,2100,0,0,Gal,d18:1,0:0
-6.2,0,2100,0,0,Gal,d18:1,0:0
-6,0,2100,0,0,Gal,d18:1,0:0
-5.8,0,2100,0,0,Gal,d18:1,0:0
-5.6,0,2100,0,0,Gal,d18:1,0:0
-5.4,0,2100,0,0,Gal,d18:1,0:0
-5.2,0,2100,0,0,Gal,d18:1,0:0
-5,0,2100,0,0,Gal,d18:1,0:0
-4.8,0,2100,0,0,Gal,d18:1,0:0
-4.6,0,2100,0,0,Gal,d18:1,0:0
-4.4,0,2100,0,0,Gal,d18:1,0:0
-4.2,0,2100,0,0,Gal,d18:1,0:0
-4,20,2100,0,0,Gal,d18:1,0:0
-3.8,40,2100,0,0,Gal,d18:1,0:0
-3.6,580,2100,0,0,Gal,d18:1,0:0
-3.4,1860,2100,0,0,Gal,d18:1,0:0
-3.2,3400,2100,0,0,Gal,d18:1,0:0
-3,4740,2100,0,0,Gal,d18:1,0:0
-2.8,6680,2100,0,0,Gal,d18:1,0:0
-2.6,4900,2100,0,0,Gal,d18:1,0:0
-2.4,3120,2100,0,0,Gal,d18:1,0:0
-2.2,2340,2100,0,0,Gal,d18:1,0:0
-2,740,2100,0,0,Gal,d18:1,0:0
-1.8,120,2100,0,0,Gal,d18:1,0:0
-1.6,0,2100,0,0,Gal,d18:1,0:0
-1.4,0,2100,0,0,Gal,d18:1,0:0
-1.2,0,2100,0,0,Gal,d18:1,0:0
-1,0,2100,0,0,Gal,d18:1,0:0
-0.8,0,2100,0,0,Gal,d18:1,0:0
-0.6,0,2100,0,0,Gal,d18:1,0:0
-0.4,0,2100,0,0,Gal,d18:1,0:0
-0.2,0,2100,0,0,Gal,d18:1,0:0
0,0,2100,0,0,Gal,d18:1,0:0
0.2,0,2100,0,0,Gal,d18:1,0:0
0.4,0,2100,0,0,Gal,d18:1,0:0
0.6,0,2100,0,0,Gal,d18:1,0:0
0.8,0,2100,0,0,Gal,d18:1,0:0
1,0,2100,0,0,Gal,d18:1,0:0
1.2,0,2100,0,0,Gal,d18:1,0:0
1.4,0,2100,0,0,Gal,d18:1,0:0
1.6,0,2100,0,0,Gal,d18:1,0:0
1.8,0,2100,0,0,Gal,d18:1,0:0
2,0,2100,0,0,Gal,d18:1,0:0
2.2,0,2100,0,0,Gal,d18:1,0:0
2.4,0,2100,0,0,Gal,d18:1,0:0
2.6,0,2100,0,0,Gal,d18:1,0:0
2.8,0,2100,0,0,Gal,d18:1,0:0
3,0,2100,0,0,Gal,d18:1,0:0
3.2,0,2100,0,0,Gal,d18:1,0:0
3.4,0,2100,0,0,Gal,d18:1,0:0
3.6,0,2100,0,0,Gal,d18:1,0:0
3.8,0,2100,0,0,Gal,d18:1,0:0
4,0,2100,0,0,Gal,d18:1,0:0
4.2,0,2100,0,0,Gal,d18:1,0:0
4.4,0,2100,0,0,Gal,d18:1,0:0
4.6,0,2100,0,0,Gal,d18:1,0:0
4.8,0,2100,0,0,Gal,d18:1,0:0
5,0,2100,0,0,Gal,d18:1,0:0
5.2,0,2100,0,0,Gal,d18:1,0:0
5.4,0,2100,0,0,Gal,d18:1,0:0
5.6,0,2100,0,0,Gal,d18:1,0:0
5.8,0,2100,0,0,Gal,d18:1,0:0
6,0,2100,0,0,Gal,d18:1,0:0
6.2,0,2100,0,0,Gal,d18:1,0:0
6.4,0,2100,0,0,Gal,d18:1,0:0
6.6,0,2100,0,0,Gal,d18:1,0:0
6.8,0,2100,0,0,Gal,d18:1,0:0
7,0,2100,0,0,Gal,d18:1,0:0
7.2,0,2100,0,0,Gal,d18:1,0:0
7.4,0,2100,0,0,Gal,d18:1,0:0
7.6,0,2100,0,0,Gal,d18:1,0:0
7.8,0,2100,0,0,Gal,d18:1,0:0
8,0,2100,0,0,Gal,d18:1,0:0
8.2,0,2100,0,0,Gal,d18:1,0:0
8.4,0,2100,0,0,Gal,d18:1,0:0
8.6,0,2100,0,0,Gal,d18:1,0:0
8.8,0,2100,0,0,Gal,d18:1,0:0
9,0,2100,0,0,Gal,d18:1,0:0
9.2,0,2100,0,0,Gal,d18:1,0:0
9.4,0,2100,0,0,Gal,d18:1,0:0
9.6,0,2100,0,0,Gal,d18:1,0:0
9.8,0,2100,0,0,Gal,d18:1,0:0
10,0,2100,0,0,Gal,d18:1,0:0
-10,0,2200,0,0,Gal,d18:1,0:0
-9.8,0,2200,0,0,Gal,d18:1,0:0
-9.6,0,2200,0,0,Gal,d18:1,0:0
-9.4,0,2200,0,0,Gal,d18:1,0:0
-9.2,0,2200,0,0,Gal,d18:1,0:0
-9,0,2200,0,0,Gal,d18:1,0:0
-8.8,0,2200,0,0,Gal,d18:1,0:0
-8.6,0,2200,0,0,Gal,d18:1,0:0
-8.4,0,2200,0,0,Gal,d18:1,0:0
-8.2,0,2200,0,0,Gal,d18:1,0:0
-8,0,2200,0,0,Gal,d18:1,0:0
-7.8,0,2200,0,0,Gal,d18:1,0:0
-7.6,0,2200,0,0,Gal,d18:1,0:0
-7.4,0,2200,0,0,Gal,d18:1,0:0
-7.2,0,2200,0,0,Gal,d18:1,0:0
-7,0,2200,0,0,Gal,d18:1,0:0
-6.8,0,2200,0,0,Gal,d18:1,0:0
-6.6,0,2200,0,0,Gal,d18:1,0:0
-6.4,0,2200,0,0,Gal,d18:1,0:0
-6.2,0,2200,0,0,Gal,d18:1,0:0
-6,0,2200,0,0,Gal,d18:1,0:0
-5.8,0,2200,0,0,Gal,d18:1,0:0
-5.6,0,2200,0,0,Gal,d18:1,0:0
-5.4,0,2200,0,0,Gal,d18:1,0:0
-5.2,0,2200,0,0,Gal,d18:1,0:0
-5,0,2200,0,0,Gal,d18:1,0:0
-4.8,0,2200,0,0,Gal,d18:1,0:0
-4.6,0,2200,0,0,Gal,d18:1,0:0
-4.4,0,2200,0,0,Gal,d18:1,0:0
-4.2,160,2200,0,0,Gal,d18:1,0:0
-4,520,2200,0,0,Gal,d18:1,0:0
-3.8,1700,2200,0,0,Gal,d18:1,0:0
-3.6,4400,2200,0,0,Gal,d18:1,0:0
