COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-7,0,2100,0,0,Glc,d18:1,0:0
-6.8,0,2100,0,0,Glc,d18:1,0:0
-6.6,0,2100,0,0,Glc,d18:1,0:0
-6.4,0,2100,0,0,Glc,d18:1,0:0
-6.2,0,2100,0,0,Glc,d18:1,0:0
-6,0,2100,0,0,Glc,d18:1,0:0
-5.8,0,2100,0,0,Glc,d18:1,0:0
-5.6,0,2100,0,0,Glc,d18:1,0:0
-5.4,0,2100,0,0,Glc,d18:1,0:0
-5.2,0,2100,0,0,Glc,d18:1,0:0
-5,0,2100,0,0,Glc,d18:1,0:0
-4.8,0,2100,0,0,Glc,d18:1,0:0
-4.6,40,2100,0,0,Glc,d18:1,0:0
-4.4,220,2100,0,0,Glc,d18:1,0:0
-4.2,1580,2100,0,0,Glc,d18:1,0:0
-4,3340,2100,0,0,Glc,d18:1,0:0
-3.8,4640,2100,0,0,Glc,d18:1,0:0
-3.6,5380,2100,0,0,Glc,d18:1,0:0
-3.4,6780,2100,0,0,Glc,d18:1,0:0
-3.2,4880,2100,0,0,Glc,d18:1,0:0
-3,2320,2100,0,0,Glc,d18:1,0:0
-2.8,1820,2100,0,0,Glc,d18:1,0:0
-2.6,660,2100,0,0,Glc,d18:1,0:0
-2.4,140,2100,0,0,Glc,d18:1,0:0
-2.2,0,2100,0,0,Glc,d18:1,0:0
-2,0,2100,0,0,Glc,d18:1,0:0
-1.8,0,2100,0,0,Glc,d18:1,0:0
-1.6,0,2100,0,0,Glc,d18:1,0:0
-1.4,0,2100,0,0,Glc,d18:1,0:0
-1.2,0,2100,0,0,Glc,d18:1,0:0
-1,0,2100,0,0,Glc,d18:1,0:0
-0.8,0,2100,0,0,Glc,d18:1,0:0
-0.6,0,2100,0,0,Glc,d18:1,0:0
-0.4,0,2100,0,0,Glc,d18:1,0:0
-0.2,0,2100,0,0,Glc,d18:1,0:0
0,0,2100,0,0,Glc,d18:1,0:0
0.2,0,2100,0,0,Glc,d18:1,0:0
0.4,0,2100,0,0,Glc,d18:1,0:0
0.6,0,2100,0,0,Glc,d18:1,0:0
0.8,0,2100,0,0,Glc,d18:1,0:0
1,0,2100,0,0,Glc,d18:1,0:0
1.2,0,2100,0,0,Glc,d18:1,0:0
1.4,0,2100,0,0,Glc,d18:1,0:0
1.6,0,2100,0,0,Glc,d18:1,0:0
1.8,0,2100,0,0,Glc,d18:1,0:0
2,0,2100,0,0,Glc,d18:1,0:0
2.2,0,2100,0,0,Glc,d18:1,0:0
2.4,0,2100,0,0,Glc,d18:1,0:0
2.6,0,2100,0,0,Glc,d18:1,0:0
2.8,0,2100,0,0,Glc,d18:1,0:0
3,0,2100,0,0,Glc,d18:1,0:0
3.2,0,2100,0,0,Glc,d18:1,0:0
3.4,0,2100,0,0,Glc,d18:1,0:0
3.6,0,2100,0,0,Glc,d18:1,0:0
3.8,0,2100,0,0,Glc,d18:1,0:0
4,0,2100,0,0,Glc,d18:1,0:0
4.2,0,2100,0,0,Glc,d18:1,0:0
4.4,0,2100,0,0,Glc,d18:1,0:0
4.6,0,2100,0,0,Glc,d18:1,0:0
4.8,0,2100,0,0,Glc,d18:1,0:0
5,0,2100,0,0,Glc,d18:1,0:0
5.2,0,2100,0,0,Glc,d18:1,0:0
5.4,0,2100,0,0,Glc,d18:1,0:0
5.6,0,2100,0,0,Glc,d18:1,0:0
5.8,0,2100,0,0,Glc,d18:1,0:0
6,0,2100,0,0,Glc,d18:1,0:0
6.2,0,2100,0,0,Glc,d18:1,0:0
6.4,0,2100,0,0,Glc,d18:1,0:0
6.6,0,2100,0,0,Glc,d18:1,0:0
6.8,0,2100,0,0,Glc,d18:1,0:0
7,0,2100,0,0,Glc,d18:1,0:0
7.2,0,2100,0,0,Glc,d18:1,0:0
7.4,0,2100,0,0,Glc,d18:1,0:0
7.6,0,2100,0,0,Glc,d18:1,0:0
7.8,0,2100,0,0,Glc,d18:1,0:0
8,0,2100,0,0,Glc,d18:1,0:0
8.2,0,2100,0,0,Glc,d18:1,0:0
8.4,0,2100,0,0,Glc,d18:1,0:0
8.6,0,2100,0,0,Glc,d18:1,0:0
8.8,0,2100,0,0,Glc,d18:1,0:0
9,0,2100,0,0,Glc,d18:1,0:0
9.2,0,2100,0,0,Glc,d18:1,0:0
9.4,0,2100,0,0,Glc,d18:1,0:0
9.6,0,2100,0,0,Glc,d18:1,0:0
9.8,0,2100,0,0,Glc,d18:1,0:0
10,0,2100,0,0,Glc,d18:1,0:0
-10,0,2200,0,0,Glc,d18:1,0:0
-9.8,0,2200,0,0,Glc,d18:1,0:0
-9.6,0,2200,0,0,Glc,d18:1,0:0
-9.4,0,2200,0,0,Glc,d18:1,0:0
-9.2,0,2200,0,0,Glc,d18:1,0:0
-9,0,2200,0,0,Glc,d18:1,0:0
-8.8,0,2200,0,0,Glc,d18:1,0:0
-8.6,0,2200,0,0,Glc,d18:1,0:0
-8.4,0,2200,0,0,Glc,d18:1,0:0
-8.2,0,2200,0,0,Glc,d18:1,0:0
-8,0,2200,0,0,Glc,d18:1,0:0
-7.8,0,2200,0,0,Glc,d18:1,0:0
-7.6,0,2200,0,0,Glc,d18:1,0:0
-7.4,0,2200,0,0,Glc,d18:1,0:0
-7.2,0,2200,0,0,Glc,d18:1,0:0
-7,0,2200,0,0,Glc,d18:1,0:0
-6.8,0,2200,0,0,Glc,d18:1,0:0
-6.6,0,2200,0,0,Glc,d18:1,0:0
-6.4,0,2200,0,0,Glc,d18:1,0:0
-6.2,0,2200,0,0,Glc,d18:1,0:0
-6,0,2200,0,0,Glc,d18:1,0:0
-5.8,0,2200,0,0,Glc,d18:1,0:0
-5.6,0,2200,0,0,Glc,d18:1,0:0
-5.4,0,2200,0,0,Glc,d18:1,0:0
-5.2,0,2200,0,0,Glc,d18:1,0:0
-5,80,2200,0,0,Glc,d18:1,0:0
-4.8,180,2200,0,0,Glc,d18:1,0:0
-4.6,1140,2200,0,0,Glc,d18:1,0:0
-4.4,2300,2200,0,0,Glc,d18:1,0:0
-4.2,5260,2200,0,0,Glc,d18:1,0:0
-4,7300,2200,0,0,Glc,d18:1,0:0
-3.8,7360,2200,0,0,Glc,d18:1,0:0
-3.6,6560,2200,0,0,Glc,d18:1,0:0
-3.4,3700,2200,0,0,Glc,d18:1,0:0
-3.2,1940,2200,0,0,Glc,d18:1,0:0
-3,440,2200,0,0,Glc,d18:1,0:0
-2.8,160,2200,0,0,Glc,d18:1,0:0
-2.6,0,2200,0,0,Glc,d18:1,0:0
-2.4,0,2200,0,0,Glc,d18:1,0:0
-2.2,20,2200,0,0,Glc,d18:1,0:0
-2,0,2200,0,0,Glc,d18:1,0:0
-1.8,0,2200,0,0,Glc,d18:1,0:0
-1.6,0,2200,0,0,Glc,d18:1,0:0
-1.4,0,2200,0,0,Glc,d18:1,0:0
-1.2,0,2200,0,0,Glc,d18:1,0:0
-1,0,2200,0,0,Glc,d18:1,0:0
-0.8,0,2200,0,0,Glc,d18:1,0:0
-0.6,0,2200,0,0,Glc,d18:1,0:0
-0.4,60,2200,0,0,Glc,d18:1,0:0
-0.2,0,2200,0,0,Glc,d18:1,0:0
0,0,2200,0,0,Glc,d18:1,0:0
0.2,0,2200,0,0,Glc,d18:1,0:0
0.4,0,2200,0,0,Glc,d18:1,0:0
0.6,0,2200,0,0,Glc,d18:1,0:0
0.8,0,2200,0,0,Glc,d18:1,0:0
1,0,2200,0,0,Glc,d18:1,0:0
1.2,0,2200,0,0,Glc,d18:1,0:0
1.4,0,2200,0,0,Glc,d18:1,0:0
1.6,0,2200,0,0,Glc,d18:1,0:0
1.8,0,2200,0,0,Glc,d18:1,0:0
2,0,2200,0,0,Glc,d18:1,0:0
2.2,0,2200,0,0,Glc,d18:1,0:0
2.4,0,2200,0,0,Glc,d18:1,0:0
2.6,0,2200,0,0,Glc,d18:1,0:0
2.8,0,2200,0,0,Glc,d18:1,0:0
3,0,2200,0,0,Glc,d18:1,0:0
3.2,0,2200,0,0,Glc,d18:1,0:0
3.4,0,2200,0,0,Glc,d18:1,0:0
3.6,0,2200,0,0,Glc,d18:1,0:0
3.8,0,2200,0,0,Glc,d18:1,0:0
4,0,2200,0,0,Glc,d18:1,0:0
4.2,0,2200,0,0,Glc,d18:1,0:0
4.4,0,2200,0,0,Glc,d18:1,0:0
4.6,0,2200,0,0,Glc,d18:1,0:0
4.8,0,2200,0,0,Glc,d18:1,0:0
5,0,2200,0,0,Glc,d18:1,0:0
5.2,0,2200,0,0,Glc,d18:1,0:0
5.4,0,2200,0,0,Glc,d18:1,0:0
5.6,0,2200,0,0,Glc,d18:1,0:0
5.8,0,2200,0,0,Glc,d18:1,0:0
6,0,2200,0,0,Glc,d18:1,0:0
6.2,0,2200,0,0,Glc,d18:1,0:0
6.4,0,2200,0,0,Glc,d18:1,0:0
6.6,0,2200,0,0,Glc,d18:1,0:0
6.8,0,2200,0,0,Glc,d18:1,0:0
7,0,2200,0,0,Glc,d18:1,0:0
7.2,0,2200,0,0,Glc,d18:1,0:0
7.4,0,2200,0,0,Glc,d18:1,0:0
7.6,0,2200,0,0,Glc,d18:1,0:0
7.8,0,2200,0,0,Glc,d18:1,0:0
8,0,2200,0,0,Glc,d18:1,0:0
8.2,0,2200,0,0,Glc,d18:1,0:0
8.4,0,2200,0,0,Glc,d18:1,0:0
8.6,0,2200,0,0,Glc,d18:1,0:0
8.8,0,2200,0,0,Glc,d18:1,0:0
9,0,2200,0,0,Glc,d18:1,0:0
9.2,0,2200,0,0,Glc,d18:1,0:0
9.4,0,2200,0,0,Glc,d18:1,0:0
9.6,0,2200,0,0,Glc,d18:1,0:0
9.8,0,2200,0,0,Glc,d18:1,0:0
10,0,2200,0,0,Glc,d18:1,0:0
-10,0,2300,0,0,Glc,d18:1,0:0
-9.8,0,2300,0,0,Glc,d18:1,0:0
-9.6,0,2300,0,0,Glc,d18:1,0:0
-9.4,0,2300,0,0,Glc,d18:1,0:0
-9.2,0,2300,0,0,Glc,d18:1,0:0
-9,0,2300,0,0,Glc,d18:1,0:0
-8.8,0,2300,0,0,Glc,d18:1,0:0
-8.6,0,2300,0,0,Glc,d18:1,0:0
-8.4,0,2300,0,0,Glc,d18:1,0:0
-8.2,0,2300,0,0,Glc,d18:1,0:0
-8,0,2300,0,0,Glc,d18:1,0:0
-7.8,0,2300,0,0,Glc,d18:1,0:0
-7.6,0,2300,0,0,Glc,d18:1,0:0
-7.4,0,2300,0,0,Glc,d18:1,0:0
-7.2,0,2300,0,0,Glc,d18:1,0:0
-7,0,2300,0,0,Glc,d18:1,0:0
-6.8,0,2300,0,0,Glc,d18:1,0:0
-6.6,0,2300,0,0,Glc,d18:1,0:0
-6.4,0,2300,0,0,Glc,d18:1,0:0
-6.2,0,2300,0,0,Glc,d18:1,0:0
-6,0,2300,0,0,Glc,d18:1,0:0
-5.8,0,2300,0,0,Glc,d18:1,0:0
-5.6,0,2300,0,0,Glc,d18:1,0:0
-5.4,0,2300,0,0,Glc,d18:1,0:0
-5.2,240,2300,0,0,Glc,d18:1,0:0
-5,1100,2300,0,0,Glc,d18:1,0:0
-4.8,2720,2300,0,0,Glc,d18:1,0:0
-4.6,5160,2300,0,0,Glc,d18:1,0:0
-4.4,7420,2300,0,0,Glc,d18:1,0:0
-4.2,7280,2300,0,0,Glc,d18:1,0:0
-4,4240,2300,0,0,Glc,d18:1,0:0
-3.8,2700,2300,0,0,Glc,d18:1,0:0
-3.6,720,2300,0,0,Glc,d18:1,0:0
-3.4,260,2300,0,0,Glc,d18:1,0:0
-3.2,40,2300,0,0,Glc,d18:1,0:0
-3,0,2300,0,0,Glc,d18:1,0:0
-2.8,0,2300,0,0,Glc,d18:1,0:0
-2.6,60,2300,0,0,Glc,d18:1,0:0
-2.4,0,2300,0,0,Glc,d18:1,0:0
-2.2,0,2300,0,0,Glc,d18:1,0:0
-2,20,2300,0,0,Glc,d18:1,0:0
-1.8,0,2300,0,0,Glc,d18:1,0:0
-1.6,0,2300,0,0,Glc,d18:1,0:0
-1.4,0,2300,0,0,Glc,d18:1,0:0
-1.2,40,2300,0,0,Glc,d18:1,0:0
-1,40,2300,0,0,Glc,d18:1,0:0
-0.8,0,2300,0,0,Glc,d18:1,0:0
-0.6,0,2300,0,0,Glc,d18:1,0:0
-0.4,0,2300,0,0,Glc,d18:1,0:0
-0.2,0,2300,0,0,Glc,d18:1,0:0
0,0,2300,0,0,Glc,d18:1,0:0
0.2,0,2300,0,0,Glc,d18:1,0:0
0.4,0,2300,0,0,Glc,d18:1,0:0
0.6,0,2300,0,0,Glc,d18:1,0:0
0.8,0,2300,0,0,Glc,d18:1,0:0
1,0,2300,0,0,Glc,d18:1,0:0
1.2,0,2300,0,0,Glc,d18:1,0:0
1.4,0,2300,0,0,Glc,d18:1,0:0
1.6,0,2300,0,0,Glc,d18:1,0:0
1.8,0,2300,0,0,Glc,d18:1,0:0
2,0,2300,0,0,Glc,d18:1,0:0
2.2,0,2300,0,0,Glc,d18:1,0:0
2.4,0,2300,0,0,Glc,d18:1,0:0
2.6,0,2300,0,0,Glc,d18:1,0:0
2.8,0,2300,0,0,Glc,d18:1,0:0
3,0,2300,0,0,Glc,d18:1,0:0
3.2,0,2300,0,0,Glc,d18:1,0:0
3.4,0,2300,0,0,Glc,d18:1,0:0
3.6,0,2300,0,0,Glc,d18:1,0:0
3.8,0,2300,0,0,Glc,d18:1,0:0
4,0,2300,0,0,Glc,d18:1,0:0
4.2,0,2300,0,0,Glc,d18:1,0:0
4.4,0,2300,0,0,Glc,d18:1,0:0
4.6,0,2300,0,0,Glc,d18:1,0:0
4.8,0,2300,0,0,Glc,d18:1,0:0
5,0,2300,0,0,Glc,d18:1,0:0
5.2,0,2300,0,0,Glc,d18:1,0:0
5.4,0,2300,0,0,Glc,d18:1,0:0
5.6,0,2300,0,0,Glc,d18:1,0:0
5.8,0,2300,0,0,Glc,d18:1,0:0
6,0,2300,0,0,Glc,d18:1,0:0
6.2,0,2300,0,0,Glc,d18:1,0:0
6.4,0,2300,0,0,Glc,d18:1,0:0
6.6,0,2300,0,0,Glc,d18:1,0:0
6.8,0,2300,0,0,Glc,d18:1,0:0
7,0,2300,0,0,Glc,d18:1,0:0
7.2,0,2300,0,0,Glc,d18:1,0:0
7.4,0,2300,0,0,Glc,d18:1,0:0
7.6,0,2300,0,0,Glc,d18:1,0:0
7.8,0,2300,0,0,Glc,d18:1,0:0
8,0,2300,0,0,Glc,d18:1,0:0
8.2,0,2300,0,0,Glc,d18:1,0:0
8.4,0,2300,0,0,Glc,d18:1,0:0
8.6,0,2300,0,0,Glc,d18:1,0:0
8.8,0,2300,0,0,Glc,d18:1,0:0
9,0,2300,0,0,Glc,d18:1,0:0
9.2,0,2300,0,0,Glc,d18:1,0:0
9.4,0,2300,0,0,Glc,d18:1,0:0
9.6,0,2300,0,0,Glc,d18:1,0:0
9.8,0,2300,0,0,Glc,d18:1,0:0
10,0,2300,0,0,Glc,d18:1,0:0
-10,0,2400,0,0,Glc,d18:1,0:0
-9.8,0,2400,0,0,Glc,d18:1,0:0
-9.6,0,2400,0,0,Glc,d18:1,0:0
-9.4,0,2400,0,0,Glc,d18:1,0:0
-9.2,0,2400,0,0,Glc,d18:1,0:0
-9,0,2400,0,0,Glc,d18:1,0:0
-8.8,0,2400,0,0,Glc,d18:1,0:0
-8.6,0,2400,0,0,Glc,d18:1,0:0
-8.4,0,2400,0,0,Glc,d18:1,0:0
-8.2,0,2400,0,0,Glc,d18:1,0:0
-8,0,2400,0,0,Glc,d18:1,0:0
-7.8,0,2400,0,0,Glc,d18:1,0:0
-7.6,0,2400,0,0,Glc,d18:1,0:0
-7.4,0,2400,0,0,Glc,d18:1,0:0
-7.2,0,2400,0,0,Glc,d18:1,0:0
-7,0,2400,0,0,Glc,d18:1,0:0
-6.8,0,2400,0,0,Glc,d18:1,0:0
-6.6,0,2400,0,0,Glc,d18:1,0:0
-6.4,0,2400,0,0,Glc,d18:1,0:0
-6.2,0,2400,0,0,Glc,d18:1,0:0
-6,0,2400,0,0,Glc,d18:1,0:0
-5.8,140,2400,0,0,Glc,d18:1,0:0
-5.6,1000,2400,0,0,Glc,d18:1,0:0
-5.4,2420,2400,0,0,Glc,d18:1,0:0
-5.2,4500,2400,0,0,Glc,d18:1,0:0
-5,5080,2400,0,0,Glc,d18:1,0:0
-4.8,5960,2400,0,0,Glc,d18:1,0:0
-4.6,5380,2400,0,0,Glc,d18:1,0:0
-4.4,4180,2400,0,0,Glc,d18:1,0:0
-4.2,2200,2400,0,0,Glc,d18:1,0:0
-4,340,2400,0,0,Glc,d18:1,0:0
-3.8,140,2400,0,0,Glc,d18:1,0:0
-3.6,40,2400,0,0,Glc,d18:1,0:0
-3.4,0,2400,0,0,Glc,d18:1,0:0
-3.2,0,2400,0,0,Glc,d18:1,0:0
-3,0,2400,0,0,Glc,d18:1,0:0
-2.8,0,2400,0,0,Glc,d18:1,0:0
-2.6,0,2400,0,0,Glc,d18:1,0:0
-2.4,0,2400,0,0,Glc,d18:1,0:0
-2.2,0,2400,0,0,Glc,d18:1,0:0
-2,0,2400,0,0,Glc,d18:1,0:0
-1.8,0,2400,0,0,Glc,d18:1,0:0
-1.6,0,2400,0,0,Glc,d18:1,0:0
-1.4,0,2400,0,0,Glc,d18:1,0:0
-1.2,0,2400,0,0,Glc,d18:1,0:0
-1,0,2400,0,0,Glc,d18:1,0:0
-0.8,0,2400,0,0,Glc,d18:1,0:0
-0.6,0,2400,0,0,Glc,d18:1,0:0
-0.4,0,2400,0,0,Glc,d18:1,0:0
-0.2,0,2400,0,0,Glc,d18:1,0:0
0,0,2400,0,0,Glc,d18:1,0:0
0.2,0,2400,0,0,Glc,d18:1,0:0
0.4,0,2400,0,0,Glc,d18:1,0:0
0.6,0,2400,0,0,Glc,d18:1,0:0
0.8,0,2400,0,0,Glc,d18:1,0:0
1,0,2400,0,0,Glc,d18:1,0:0
1.2,0,2400,0,0,Glc,d18:1,0:0
1.4,0,2400,0,0,Glc,d18:1,0:0
1.6,0,2400,0,0,Glc,d18:1,0:0
1.8,0,2400,0,0,Glc,d18:1,0:0
2,0,2400,0,0,Glc,d18:1,0:0
2.2,0,2400,0,0,Glc,d18:1,0:0
2.4,0,2400,0,0,Glc,d18:1,0:0
2.6,0,2400,0,0,Glc,d18:1,0:0
2.8,0,2400,0,0,Glc,d18:1,0:0
3,0,2400,0,0,Glc,d18:1,0:0
3.2,0,2400,0,0,Glc,d18:1,0:0
3.4,0,2400,0,0,Glc,d18:1,0:0
3.6,0,2400,0,0,Glc,d18:1,0:0
3.8,0,2400,0,0,Glc,d18:1,0:0
4,0,2400,0,0,Glc,d18:1,0:0
4.2,0,2400,0,0,Glc,d18:1,0:0
4.4,0,2400,0,0,Glc,d18:1,0:0
4.6,0,2400,0,0,Glc,d18:1,0:0
4.8,0,2400,0,0,Glc,d18:1,0:0
5,0,2400,0,0,Glc,d18:1,0:0
5.2,0,2400,0,0,Glc,d18:1,0:0
5.4,0,2400,0,0,Glc,d18:1,0:0
5.6,0,2400,0,0,Glc,d18:1,0:0
5.8,0,2400,0,0,Glc,d18:1,0:0
6,0,2400,0,0,Glc,d18:1,0:0
6.2,0,2400,0,0,Glc,d18:1,0:0
6.4,0,2400,0,0,Glc,d18:1,0:0
6.6,0,2400,0,0,Glc,d18:1,0:0
6.8,0,2400,0,0,Glc,d18:1,0:0
7,0,2400,0,0,Glc,d18:1,0:0
7.2,0,2400,0,0,Glc,d18:1,0:0
7.4,0,2400,0,0,Glc,d18:1,0:0
7.6,0,2400,0,0,Glc,d18:1,0:0
7.8,0,2400,0,0,Glc,d18:1,0:0
8,0,2400,0,0,Glc,d18:1,0:0
8.2,0,2400,0,0,Glc,d18:1,0:0
8.4,0,2400,0,0,Glc,d18:1,0:0
8.6,0,2400,0,0,Glc,d18:1,0:0
8.8,0,2400,0,0,Glc,d18:1,0:0
9,0,2400,0,0,Glc,d18:1,0:0
9.2,0,2400,0,0,Glc,d18:1,0:0
9.4,0,2400,0,0,Glc,d18:1,0:0
9.6,0,2400,0,0,Glc,d18:1,0:0
9.8,0,2400,0,0,Glc,d18:1,0:0
10,0,2400,0,0,Glc,d18:1,0:0
-10,0,2500,0,0,Glc,d18:1,0:0
-9.8,0,2500,0,0,Glc,d18:1,0:0
-9.6,0,2500,0,0,Glc,d18:1,0:0
-9.4,0,2500,0,0,Glc,d18:1,0:0
-9.2,0,2500,0,0,Glc,d18:1,0:0
-9,0,2500,0,0,Glc,d18:1,0:0
-8.8,0,2500,0,0,Glc,d18:1,0:0
-8.6,0,2500,0,0,Glc,d18:1,0:0
-8.4,0,2500,0,0,Glc,d18:1,0:0
-8.2,0,2500,0,0,Glc,d18:1,0:0
-8,0,2500,0,0,Glc,d18:1,0:0
-7.8,0,2500,0,0,Glc,d18:1,0:0
-7.6,0,2500,0,0,Glc,d18:1,0:0
-7.4,0,2500,0,0,Glc,d18:1,0:0
-7.2,0,2500,0,0,Glc,d18:1,0:0
-7,0,2500,0,0,Glc,d18:1,0:0
-6.8,0,2500,0,0,Glc,d18:1,0:0
-6.6,0,2500,0,0,Glc,d18:1,0:0
-6.4,40,2500,0,0,Glc,d18:1,0:0
-6.2,140,2500,0,0,Glc,d18:1,0:0
-6,1040,2500,0,0,Glc,d18:1,0:0
-5.8,2340,2500,0,0,Glc,d18:1,0:0
-5.6,4480,2500,0,0,Glc,d18:1,0:0
-5.4,6880,2500,0,0,Glc,d18:1,0:0
-5.2,7260,2500,0,0,Glc,d18:1,0:0
-5,6040,2500,0,0,Glc,d18:1,0:0
-4.8,4520,2500,0,0,Glc,d18:1,0:0
-4.6,2380,2500,0,0,Glc,d18:1,0:0
-4.4,360,2500,0,0,Glc,d18:1,0:0
-4.2,20,2500,0,0,Glc,d18:1,0:0
-4,0,2500,0,0,Glc,d18:1,0:0
-3.8,0,2500,0,0,Glc,d18:1,0:0
-3.6,0,2500,0,0,Glc,d18:1,0:0
-3.4,0,2500,0,0,Glc,d18:1,0:0
-3.2,0,2500,0,0,Glc,d18:1,0:0
-3,0,2500,0,0,Glc,d18:1,0:0
-2.8,0,2500,0,0,Glc,d18:1,0:0
-2.6,0,2500,0,0,Glc,d18:1,0:0
-2.4,0,2500,0,0,Glc,d18:1,0:0
-2.2,0,2500,0,0,Glc,d18:1,0:0
-2,0,2500,0,0,Glc,d18:1,0:0
-1.8,40,2500,0,0,Glc,d18:1,0:0
-1.6,0,2500,0,0,Glc,d18:1,0:0
-1.4,0,2500,0,0,Glc,d18:1,0:0
-1.2,20,2500,0,0,Glc,d18:1,0:0
-1,60,2500,0,0,Glc,d18:1,0:0
-0.8,0,2500,0,0,Glc,d18:1,0:0
-0.6,0,2500,0,0,Glc,d18:1,0:0
-0.4,0,2500,0,0,Glc,d18:1,0:0
-0.2,0,2500,0,0,Glc,d18:1,0:0
0,0,2500,0,0,Glc,d18:1,0:0
0.2,0,2500,0,0,Glc,d18:1,0:0
0.4,0,2500,0,0,Glc,d18:1,0:0
0.6,0,2500,0,0,Glc,d18:1,0:0
0.8,0,2500,0,0,Glc,d18:1,0:0
1,0,2500,0,0,Glc,d18:1,0:0
1.2,0,2500,0,0,Glc,d18:1,0:0
1.4,0,2500,0,0,Glc,d18:1,0:0
1.6,0,2500,0,0,Glc,d18:1,0:0
1.8,0,2500,0,0,Glc,d18:1,0:0
2,0,2500,0,0,Glc,d18:1,0:0
2.2,0,2500,0,0,Glc,d18:1,0:0
2.4,0,2500,0,0,Glc,d18:1,0:0
2.6,0,2500,0,0,Glc,d18:1,0:0
2.8,0,2500,0,0,Glc,d18:1,0:0
3,0,2500,0,0,Glc,d18:1,0:0
3.2,0,2500,0,0,Glc,d18:1,0:0
3.4,0,2500,0,0,Glc,d18:1,0:0
3.6,0,2500,0,0,Glc,d18:1,0:0
3.8,0,2500,0,0,Glc,d18:1,0:0
4,0,2500,0,0,Glc,d18:1,0:0
4.2,0,2500,0,0,Glc,d18:1,0:0
4.4,0,2500,0,0,Glc,d18:1,0:0
4.6,0,2500,0,0,Glc,d18:1,0:0
4.8,0,2500,0,0,Glc,d18:1,0:0
5,0,2500,0,0,Glc,d18:1,0:0
5.2,0,2500,0,0,Glc,d18:1,0:0
5.4,0,2500,0,0,Glc,d18:1,0:0
5.6,0,2500,0,0,Glc,d18:1,0:0
5.8,0,2500,0,0,Glc,d18:1,0:0
6,0,2500,0,0,Glc,d18:1,0:0
6.2,0,2500,0,0,Glc,d18:1,0:0
6.4,0,2500,0,0,Glc,d18:1,0:0
6.6,0,2500,0,0,Glc,d18:1,0:0
6.8,0,2500,0,0,Glc,d18:1,0:0
7,0,2500,0,0,Glc,d18:1,0:0
7.2,0,2500,0,0,Glc,d18:1,0:0
7.4,0,2500,0,0,Glc,d18:1,0:0
7.6,0,2500,0,0,Glc,d18:1,0:0
7.8,0,2500,0,0,Glc,d18:1,0:0
8,0,2500,0,0,Glc,d18:1,0:0
8.2,0,2500,0,0,Glc,d18:1,0:0
8.4,0,2500,0,0,Glc,d18:1,0:0
8.6,0,2500,0,0,Glc,d18:1,0:0
8.8,0,2500,0,0,Glc,d18:1,0:0
9,0,2500,0,0,Glc,d18:1,0:0
9.2,0,2500,0,0,Glc,d18:1,0:0
9.4,0,2500,0,0,Glc,d18:1,0:0
9.6,0,2500,0,0,Glc,d18:1,0:0
9.8,0,2500,0,0,Glc,d18:1,0:0
10,0,2500,0,0,Glc,d18:1,0:0
-10,0,2600,0,0,Glc,d18:1,0:0
-9.8,0,2600,0,0,Glc,d18:1,0:0
-9.6,0,2600,0,0,Glc,d18:1,0:0
-9.4,0,2600,0,0,Glc,d18:1,0:0
-9.2,0,2600,0,0,Glc,d18:1,0:0
-9,0,2600,0,0,Glc,d18:1,0:0
-8.8,0,2600,0,0,Glc,d18:1,0:0
-8.6,0,2600,0,0,Glc,d18:1,0:0
-8.4,0,2600,0,0,Glc,d18:1,0:0
-8.2,0,2600,0,0,Glc,d18:1,0:0
-8,0,2600,0,0,Glc,d18:1,0:0
-7.8,0,2600,0,0,Glc,d18:1,0:0
-7.6,0,2600,0,0,Glc,d18:1,0:0
-7.4,0,2600,0,0,Glc,d18:1,0:0
-7.2,0,2600,0,0,Glc,d18:1,0:0
-7,0,2600,0,0,Glc,d18:1,0:0
-6.8,200,2600,0,0,Glc,d18:1,0:0
-6.6,1840,2600,0,0,Glc,d18:1,0:0
-6.4,4120,2600,0,0,Glc,d18:1,0:0
-6.2,6640,2600,0,0,Glc,d18:1,0:0
-6,6840,2600,0,0,Glc,d18:1,0:0
-5.8,6160,2600,0,0,Glc,d18:1,0:0
-5.6,3480,2600,0,0,Glc,d18:1,0:0
-5.4,1440,2600,0,0,Glc,d18:1,0:0
-5.2,440,2600,0,0,Glc,d18:1,0:0
-5,140,2600,0,0,Glc,d18:1,0:0
-4.8,0,2600,0,0,Glc,d18:1,0:0
-4.6,0,2600,0,0,Glc,d18:1,0:0
-4.4,0,2600,0,0,Glc,d18:1,0:0
-4.2,0,2600,0,0,Glc,d18:1,0:0
-4,0,2600,0,0,Glc,d18:1,0:0
-3.8,0,2600,0,0,Glc,d18:1,0:0
-3.6,0,2600,0,0,Glc,d18:1,0:0
-3.4,0,2600,0,0,Glc,d18:1,0:0
-3.2,0,2600,0,0,Glc,d18:1,0:0
-3,0,2600,0,0,Glc,d18:1,0:0
-2.8,0,2600,0,0,Glc,d18:1,0:0
-2.6,0,2600,0,0,Glc,d18:1,0:0
-2.4,0,2600,0,0,Glc,d18:1,0:0
-2.2,0,2600,0,0,Glc,d18:1,0:0
-2,0,2600,0,0,Glc,d18:1,0:0
-1.8,0,2600,0,0,Glc,d18:1,0:0
