,COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
4414,4.2,0,100,20,0,Gal,d18:1,20:0
4415,4.4,0,100,20,0,Gal,d18:1,20:0
4416,4.6,0,100,20,0,Gal,d18:1,20:0
4417,4.8,0,100,20,0,Gal,d18:1,20:0
4418,5.0,0,100,20,0,Gal,d18:1,20:0
4419,5.2,0,100,20,0,Gal,d18:1,20:0
4420,5.4,0,100,20,0,Gal,d18:1,20:0
4421,5.6,0,100,20,0,Gal,d18:1,20:0
4422,5.8,0,100,20,0,Gal,d18:1,20:0
4423,6.0,0,100,20,0,Gal,d18:1,20:0
4424,6.2,0,100,20,0,Gal,d18:1,20:0
4425,6.4,0,100,20,0,Gal,d18:1,20:0
4426,6.6,0,100,20,0,Gal,d18:1,20:0
4427,6.8,0,100,20,0,Gal,d18:1,20:0
4428,7.0,0,100,20,0,Gal,d18:1,20:0
4429,7.2,0,100,20,0,Gal,d18:1,20:0
4430,7.4,0,100,20,0,Gal,d18:1,20:0
4431,7.6,0,100,20,0,Gal,d18:1,20:0
4432,7.8,0,100,20,0,Gal,d18:1,20:0
4433,8.0,0,100,20,0,Gal,d18:1,20:0
4434,8.2,0,100,20,0,Gal,d18:1,20:0
4435,8.4,0,100,20,0,Gal,d18:1,20:0
4436,8.6,0,100,20,0,Gal,d18:1,20:0
4437,8.8,0,100,20,0,Gal,d18:1,20:0
4438,9.0,0,100,20,0,Gal,d18:1,20:0
4439,9.2,0,100,20,0,Gal,d18:1,20:0
4440,9.4,0,100,20,0,Gal,d18:1,20:0
4441,9.6,0,100,20,0,Gal,d18:1,20:0
4442,9.8,0,100,20,0,Gal,d18:1,20:0
4443,10.0,0,100,20,0,Gal,d18:1,20:0
4444,-10.0,0,200,20,0,Gal,d18:1,20:0
4445,-9.8,0,200,20,0,Gal,d18:1,20:0
4446,-9.6,0,200,20,0,Gal,d18:1,20:0
4447,-9.4,0,200,20,0,Gal,d18:1,20:0
4448,-9.2,0,200,20,0,Gal,d18:1,20:0
4449,-9.0,0,200,20,0,Gal,d18:1,20:0
4450,-8.8,0,200,20,0,Gal,d18:1,20:0
4451,-8.6,0,200,20,0,Gal,d18:1,20:0
4452,-8.4,0,200,20,0,Gal,d18:1,20:0
4453,-8.2,0,200,20,0,Gal,d18:1,20:0
4454,-8.0,0,200,20,0,Gal,d18:1,20:0
4455,-7.8,0,200,20,0,Gal,d18:1,20:0
4456,-7.6,0,200,20,0,Gal,d18:1,20:0
4457,-7.4,0,200,20,0,Gal,d18:1,20:0
4458,-7.2,0,200,20,0,Gal,d18:1,20:0
4459,-7.0,0,200,20,0,Gal,d18:1,20:0
4460,-6.8,0,200,20,0,Gal,d18:1,20:0
4461,-6.6,0,200,20,0,Gal,d18:1,20:0
4462,-6.4,0,200,20,0,Gal,d18:1,20:0
4463,-6.2,0,200,20,0,Gal,d18:1,20:0
4464,-6.0,0,200,20,0,Gal,d18:1,20:0
4465,-5.8,0,200,20,0,Gal,d18:1,20:0
4466,-5.6,0,200,20,0,Gal,d18:1,20:0
4467,-5.4,0,200,20,0,Gal,d18:1,20:0
4468,-5.2,0,200,20,0,Gal,d18:1,20:0
4469,-5.0,0,200,20,0,Gal,d18:1,20:0
4470,-4.8,0,200,20,0,Gal,d18:1,20:0
4471,-4.6,0,200,20,0,Gal,d18:1,20:0
4472,-4.4,0,200,20,0,Gal,d18:1,20:0
4473,-4.2,0,200,20,0,Gal,d18:1,20:0
4474,-4.0,0,200,20,0,Gal,d18:1,20:0
4475,-3.8,0,200,20,0,Gal,d18:1,20:0
4476,-3.6,0,200,20,0,Gal,d18:1,20:0
4477,-3.4,0,200,20,0,Gal,d18:1,20:0
4478,-3.2,0,200,20,0,Gal,d18:1,20:0
4479,-3.0,0,200,20,0,Gal,d18:1,20:0
4480,-2.8,0,200,20,0,Gal,d18:1,20:0
4481,-2.6,0,200,20,0,Gal,d18:1,20:0
4482,-2.4,0,200,20,0,Gal,d18:1,20:0
4483,-2.2,0,200,20,0,Gal,d18:1,20:0
4484,-2.0,0,200,20,0,Gal,d18:1,20:0
4485,-1.8,0,200,20,0,Gal,d18:1,20:0
4486,-1.6,0,200,20,0,Gal,d18:1,20:0
4487,-1.4,20,200,20,0,Gal,d18:1,20:0
4488,-1.2,120,200,20,0,Gal,d18:1,20:0
4489,-1.0,640,200,20,0,Gal,d18:1,20:0
4490,-0.8,980,200,20,0,Gal,d18:1,20:0
4491,-0.6,1840,200,20,0,Gal,d18:1,20:0
4492,-0.4,1820,200,20,0,Gal,d18:1,20:0
4493,-0.2,1400,200,20,0,Gal,d18:1,20:0
4494,0.0,900,200,20,0,Gal,d18:1,20:0
4495,0.2,860,200,20,0,Gal,d18:1,20:0
4496,0.4,780,200,20,0,Gal,d18:1,20:0
4497,0.6,600,200,20,0,Gal,d18:1,20:0
4498,0.8,700,200,20,0,Gal,d18:1,20:0
4499,1.0,260,200,20,0,Gal,d18:1,20:0
4500,1.2,40,200,20,0,Gal,d18:1,20:0
4501,1.4,0,200,20,0,Gal,d18:1,20:0
4502,1.6,0,200,20,0,Gal,d18:1,20:0
4503,1.8,0,200,20,0,Gal,d18:1,20:0
4504,2.0,0,200,20,0,Gal,d18:1,20:0
4505,2.2,0,200,20,0,Gal,d18:1,20:0
4506,2.4,0,200,20,0,Gal,d18:1,20:0
4507,2.6,0,200,20,0,Gal,d18:1,20:0
4508,2.8,0,200,20,0,Gal,d18:1,20:0
4509,3.0,0,200,20,0,Gal,d18:1,20:0
4510,3.2,0,200,20,0,Gal,d18:1,20:0
4511,3.4,0,200,20,0,Gal,d18:1,20:0
4512,3.6,0,200,20,0,Gal,d18:1,20:0
4513,3.8,0,200,20,0,Gal,d18:1,20:0
4514,4.0,0,200,20,0,Gal,d18:1,20:0
4515,4.2,0,200,20,0,Gal,d18:1,20:0
4516,4.4,0,200,20,0,Gal,d18:1,20:0
4517,4.6,0,200,20,0,Gal,d18:1,20:0
4518,4.8,0,200,20,0,Gal,d18:1,20:0
4519,5.0,0,200,20,0,Gal,d18:1,20:0
4520,5.2,0,200,20,0,Gal,d18:1,20:0
4521,5.4,0,200,20,0,Gal,d18:1,20:0
4522,5.6,0,200,20,0,Gal,d18:1,20:0
4523,5.8,0,200,20,0,Gal,d18:1,20:0
4524,6.0,0,200,20,0,Gal,d18:1,20:0
4525,6.2,0,200,20,0,Gal,d18:1,20:0
4526,6.4,0,200,20,0,Gal,d18:1,20:0
4527,6.6,0,200,20,0,Gal,d18:1,20:0
4528,6.8,0,200,20,0,Gal,d18:1,20:0
4529,7.0,0,200,20,0,Gal,d18:1,20:0
4530,7.2,0,200,20,0,Gal,d18:1,20:0
4531,7.4,0,200,20,0,Gal,d18:1,20:0
4532,7.6,0,200,20,0,Gal,d18:1,20:0
4533,7.8,0,200,20,0,Gal,d18:1,20:0
4534,8.0,0,200,20,0,Gal,d18:1,20:0
4535,8.2,0,200,20,0,Gal,d18:1,20:0
4536,8.4,0,200,20,0,Gal,d18:1,20:0
4537,8.6,0,200,20,0,Gal,d18:1,20:0
4538,8.8,0,200,20,0,Gal,d18:1,20:0
4539,9.0,0,200,20,0,Gal,d18:1,20:0
4540,9.2,0,200,20,0,Gal,d18:1,20:0
4541,9.4,0,200,20,0,Gal,d18:1,20:0
4542,9.6,0,200,20,0,Gal,d18:1,20:0
4543,9.8,0,200,20,0,Gal,d18:1,20:0
4544,10.0,0,200,20,0,Gal,d18:1,20:0
4545,-10.0,0,300,20,0,Gal,d18:1,20:0
4546,-9.8,0,300,20,0,Gal,d18:1,20:0
4547,-9.6,0,300,20,0,Gal,d18:1,20:0
4548,-9.4,0,300,20,0,Gal,d18:1,20:0
4549,-9.2,0,300,20,0,Gal,d18:1,20:0
4550,-9.0,0,300,20,0,Gal,d18:1,20:0
4551,-8.8,0,300,20,0,Gal,d18:1,20:0
4552,-8.6,0,300,20,0,Gal,d18:1,20:0
4553,-8.4,0,300,20,0,Gal,d18:1,20:0
4554,-8.2,0,300,20,0,Gal,d18:1,20:0
4555,-8.0,0,300,20,0,Gal,d18:1,20:0
4556,-7.8,0,300,20,0,Gal,d18:1,20:0
4557,-7.6,0,300,20,0,Gal,d18:1,20:0
4558,-7.4,0,300,20,0,Gal,d18:1,20:0
4559,-7.2,0,300,20,0,Gal,d18:1,20:0
4560,-7.0,0,300,20,0,Gal,d18:1,20:0
4561,-6.8,0,300,20,0,Gal,d18:1,20:0
4562,-6.6,0,300,20,0,Gal,d18:1,20:0
4563,-6.4,0,300,20,0,Gal,d18:1,20:0
4564,-6.2,0,300,20,0,Gal,d18:1,20:0
4565,-6.0,0,300,20,0,Gal,d18:1,20:0
4566,-5.8,0,300,20,0,Gal,d18:1,20:0
4567,-5.6,0,300,20,0,Gal,d18:1,20:0
4568,-5.4,0,300,20,0,Gal,d18:1,20:0
4569,-5.2,0,300,20,0,Gal,d18:1,20:0
4570,-5.0,0,300,20,0,Gal,d18:1,20:0
4571,-4.8,0,300,20,0,Gal,d18:1,20:0
4572,-4.6,0,300,20,0,Gal,d18:1,20:0
4573,-4.4,0,300,20,0,Gal,d18:1,20:0
4574,-4.2,0,300,20,0,Gal,d18:1,20:0
4575,-4.0,0,300,20,0,Gal,d18:1,20:0
4576,-3.8,0,300,20,0,Gal,d18:1,20:0
4577,-3.6,0,300,20,0,Gal,d18:1,20:0
4578,-3.4,0,300,20,0,Gal,d18:1,20:0
4579,-3.2,0,300,20,0,Gal,d18:1,20:0
4580,-3.0,0,300,20,0,Gal,d18:1,20:0
4581,-2.8,0,300,20,0,Gal,d18:1,20:0
4582,-2.6,0,300,20,0,Gal,d18:1,20:0
4583,-2.4,0,300,20,0,Gal,d18:1,20:0
4584,-2.2,0,300,20,0,Gal,d18:1,20:0
4585,-2.0,0,300,20,0,Gal,d18:1,20:0
4586,-1.8,0,300,20,0,Gal,d18:1,20:0
4587,-1.6,0,300,20,0,Gal,d18:1,20:0
4588,-1.4,0,300,20,0,Gal,d18:1,20:0
4589,-1.2,160,300,20,0,Gal,d18:1,20:0
4590,-1.0,740,300,20,0,Gal,d18:1,20:0
4591,-0.8,1400,300,20,0,Gal,d18:1,20:0
4592,-0.6,2520,300,20,0,Gal,d18:1,20:0
4593,-0.4,1800,300,20,0,Gal,d18:1,20:0
4594,-0.2,1360,300,20,0,Gal,d18:1,20:0
4595,0.0,960,300,20,0,Gal,d18:1,20:0
4596,0.2,960,300,20,0,Gal,d18:1,20:0
4597,0.4,920,300,20,0,Gal,d18:1,20:0
4598,0.6,700,300,20,0,Gal,d18:1,20:0
4599,0.8,700,300,20,0,Gal,d18:1,20:0
4600,1.0,240,300,20,0,Gal,d18:1,20:0
4601,1.2,80,300,20,0,Gal,d18:1,20:0
4602,1.4,0,300,20,0,Gal,d18:1,20:0
4603,1.6,0,300,20,0,Gal,d18:1,20:0
4604,1.8,0,300,20,0,Gal,d18:1,20:0
4605,2.0,0,300,20,0,Gal,d18:1,20:0
4606,2.2,0,300,20,0,Gal,d18:1,20:0
4607,2.4,0,300,20,0,Gal,d18:1,20:0
4608,2.6,0,300,20,0,Gal,d18:1,20:0
4609,2.8,0,300,20,0,Gal,d18:1,20:0
4610,3.0,0,300,20,0,Gal,d18:1,20:0
4611,3.2,0,300,20,0,Gal,d18:1,20:0
4612,3.4,0,300,20,0,Gal,d18:1,20:0
4613,3.6,0,300,20,0,Gal,d18:1,20:0
4614,3.8,0,300,20,0,Gal,d18:1,20:0
4615,4.0,0,300,20,0,Gal,d18:1,20:0
4616,4.2,0,300,20,0,Gal,d18:1,20:0
4617,4.4,0,300,20,0,Gal,d18:1,20:0
4618,4.6,0,300,20,0,Gal,d18:1,20:0
4619,4.8,0,300,20,0,Gal,d18:1,20:0
4620,5.0,0,300,20,0,Gal,d18:1,20:0
4621,5.2,0,300,20,0,Gal,d18:1,20:0
4622,5.4,0,300,20,0,Gal,d18:1,20:0
4623,5.6,0,300,20,0,Gal,d18:1,20:0
4624,5.8,0,300,20,0,Gal,d18:1,20:0
4625,6.0,0,300,20,0,Gal,d18:1,20:0
4626,6.2,0,300,20,0,Gal,d18:1,20:0
4627,6.4,0,300,20,0,Gal,d18:1,20:0
4628,6.6,0,300,20,0,Gal,d18:1,20:0
4629,6.8,0,300,20,0,Gal,d18:1,20:0
4630,7.0,0,300,20,0,Gal,d18:1,20:0
4631,7.2,0,300,20,0,Gal,d18:1,20:0
4632,7.4,0,300,20,0,Gal,d18:1,20:0
4633,7.6,0,300,20,0,Gal,d18:1,20:0
4634,7.8,0,300,20,0,Gal,d18:1,20:0
4635,8.0,0,300,20,0,Gal,d18:1,20:0
4636,8.2,0,300,20,0,Gal,d18:1,20:0
4637,8.4,0,300,20,0,Gal,d18:1,20:0
4638,8.6,0,300,20,0,Gal,d18:1,20:0
4639,8.8,0,300,20,0,Gal,d18:1,20:0
4640,9.0,0,300,20,0,Gal,d18:1,20:0
4641,9.2,0,300,20,0,Gal,d18:1,20:0
4642,9.4,0,300,20,0,Gal,d18:1,20:0
4643,9.6,0,300,20,0,Gal,d18:1,20:0
4644,9.8,0,300,20,0,Gal,d18:1,20:0
4645,10.0,0,300,20,0,Gal,d18:1,20:0
4646,-10.0,0,400,20,0,Gal,d18:1,20:0
4647,-9.8,0,400,20,0,Gal,d18:1,20:0
4648,-9.6,0,400,20,0,Gal,d18:1,20:0
4649,-9.4,0,400,20,0,Gal,d18:1,20:0
4650,-9.2,0,400,20,0,Gal,d18:1,20:0
4651,-9.0,0,400,20,0,Gal,d18:1,20:0
4652,-8.8,0,400,20,0,Gal,d18:1,20:0
4653,-8.6,0,400,20,0,Gal,d18:1,20:0
4654,-8.4,0,400,20,0,Gal,d18:1,20:0
4655,-8.2,0,400,20,0,Gal,d18:1,20:0
4656,-8.0,0,400,20,0,Gal,d18:1,20:0
4657,-7.8,0,400,20,0,Gal,d18:1,20:0
4658,-7.6,0,400,20,0,Gal,d18:1,20:0
4659,-7.4,0,400,20,0,Gal,d18:1,20:0
4660,-7.2,0,400,20,0,Gal,d18:1,20:0
4661,-7.0,0,400,20,0,Gal,d18:1,20:0
4662,-6.8,0,400,20,0,Gal,d18:1,20:0
4663,-6.6,0,400,20,0,Gal,d18:1,20:0
4664,-6.4,0,400,20,0,Gal,d18:1,20:0
4665,-6.2,0,400,20,0,Gal,d18:1,20:0
4666,-6.0,0,400,20,0,Gal,d18:1,20:0
4667,-5.8,0,400,20,0,Gal,d18:1,20:0
4668,-5.6,0,400,20,0,Gal,d18:1,20:0
4669,-5.4,0,400,20,0,Gal,d18:1,20:0
4670,-5.2,0,400,20,0,Gal,d18:1,20:0
4671,-5.0,0,400,20,0,Gal,d18:1,20:0
4672,-4.8,0,400,20,0,Gal,d18:1,20:0
4673,-4.6,0,400,20,0,Gal,d18:1,20:0
4674,-4.4,0,400,20,0,Gal,d18:1,20:0
4675,-4.2,0,400,20,0,Gal,d18:1,20:0
4676,-4.0,0,400,20,0,Gal,d18:1,20:0
4677,-3.8,0,400,20,0,Gal,d18:1,20:0
4678,-3.6,0,400,20,0,Gal,d18:1,20:0
4679,-3.4,0,400,20,0,Gal,d18:1,20:0
4680,-3.2,0,400,20,0,Gal,d18:1,20:0
4681,-3.0,0,400,20,0,Gal,d18:1,20:0
4682,-2.8,0,400,20,0,Gal,d18:1,20:0
4683,-2.6,0,400,20,0,Gal,d18:1,20:0
4684,-2.4,0,400,20,0,Gal,d18:1,20:0
4685,-2.2,0,400,20,0,Gal,d18:1,20:0
4686,-2.0,0,400,20,0,Gal,d18:1,20:0
4687,-1.8,0,400,20,0,Gal,d18:1,20:0
4688,-1.6,0,400,20,0,Gal,d18:1,20:0
4689,-1.4,60,400,20,0,Gal,d18:1,20:0
4690,-1.2,80,400,20,0,Gal,d18:1,20:0
4691,-1.0,1180,400,20,0,Gal,d18:1,20:0
4692,-0.8,1540,400,20,0,Gal,d18:1,20:0
4693,-0.6,1740,400,20,0,Gal,d18:1,20:0
4694,-0.4,2040,400,20,0,Gal,d18:1,20:0
4695,-0.2,1740,400,20,0,Gal,d18:1,20:0
4696,0.0,1160,400,20,0,Gal,d18:1,20:0
4697,0.2,1360,400,20,0,Gal,d18:1,20:0
4698,0.4,920,400,20,0,Gal,d18:1,20:0
4699,0.6,1300,400,20,0,Gal,d18:1,20:0
4700,0.8,340,400,20,0,Gal,d18:1,20:0
4701,1.0,280,400,20,0,Gal,d18:1,20:0
4702,1.2,80,400,20,0,Gal,d18:1,20:0
4703,1.4,0,400,20,0,Gal,d18:1,20:0
4704,1.6,0,400,20,0,Gal,d18:1,20:0
4705,1.8,0,400,20,0,Gal,d18:1,20:0
4706,2.0,0,400,20,0,Gal,d18:1,20:0
4707,2.2,0,400,20,0,Gal,d18:1,20:0
4708,2.4,0,400,20,0,Gal,d18:1,20:0
4709,2.6,0,400,20,0,Gal,d18:1,20:0
4710,2.8,0,400,20,0,Gal,d18:1,20:0
4711,3.0,0,400,20,0,Gal,d18:1,20:0
4712,3.2,0,400,20,0,Gal,d18:1,20:0
4713,3.4,0,400,20,0,Gal,d18:1,20:0
4714,3.6,0,400,20,0,Gal,d18:1,20:0
4715,3.8,0,400,20,0,Gal,d18:1,20:0
4716,4.0,0,400,20,0,Gal,d18:1,20:0
4717,4.2,0,400,20,0,Gal,d18:1,20:0
4718,4.4,0,400,20,0,Gal,d18:1,20:0
4719,4.6,0,400,20,0,Gal,d18:1,20:0
4720,4.8,0,400,20,0,Gal,d18:1,20:0
4721,5.0,0,400,20,0,Gal,d18:1,20:0
4722,5.2,0,400,20,0,Gal,d18:1,20:0
4723,5.4,0,400,20,0,Gal,d18:1,20:0
4724,5.6,0,400,20,0,Gal,d18:1,20:0
4725,5.8,0,400,20,0,Gal,d18:1,20:0
4726,6.0,0,400,20,0,Gal,d18:1,20:0
4727,6.2,0,400,20,0,Gal,d18:1,20:0
4728,6.4,0,400,20,0,Gal,d18:1,20:0
4729,6.6,0,400,20,0,Gal,d18:1,20:0
4730,6.8,0,400,20,0,Gal,d18:1,20:0
4731,7.0,0,400,20,0,Gal,d18:1,20:0
4732,7.2,0,400,20,0,Gal,d18:1,20:0
4733,7.4,0,400,20,0,Gal,d18:1,20:0
4734,7.6,0,400,20,0,Gal,d18:1,20:0
4735,7.8,0,400,20,0,Gal,d18:1,20:0
4736,8.0,0,400,20,0,Gal,d18:1,20:0
4737,8.2,0,400,20,0,Gal,d18:1,20:0
4738,8.4,0,400,20,0,Gal,d18:1,20:0
4739,8.6,0,400,20,0,Gal,d18:1,20:0
4740,8.8,0,400,20,0,Gal,d18:1,20:0
4741,9.0,0,400,20,0,Gal,d18:1,20:0
4742,9.2,0,400,20,0,Gal,d18:1,20:0
4743,9.4,0,400,20,0,Gal,d18:1,20:0
4744,9.6,0,400,20,0,Gal,d18:1,20:0
4745,9.8,0,400,20,0,Gal,d18:1,20:0
4746,10.0,0,400,20,0,Gal,d18:1,20:0
4747,-10.0,0,500,20,0,Gal,d18:1,20:0
4748,-9.8,0,500,20,0,Gal,d18:1,20:0
4749,-9.6,0,500,20,0,Gal,d18:1,20:0
4750,-9.4,0,500,20,0,Gal,d18:1,20:0
4751,-9.2,0,500,20,0,Gal,d18:1,20:0
4752,-9.0,0,500,20,0,Gal,d18:1,20:0
4753,-8.8,0,500,20,0,Gal,d18:1,20:0
4754,-8.6,0,500,20,0,Gal,d18:1,20:0
4755,-8.4,0,500,20,0,Gal,d18:1,20:0
4756,-8.2,0,500,20,0,Gal,d18:1,20:0
4757,-8.0,0,500,20,0,Gal,d18:1,20:0
4758,-7.8,0,500,20,0,Gal,d18:1,20:0
4759,-7.6,0,500,20,0,Gal,d18:1,20:0
4760,-7.4,0,500,20,0,Gal,d18:1,20:0
4761,-7.2,0,500,20,0,Gal,d18:1,20:0
4762,-7.0,0,500,20,0,Gal,d18:1,20:0
4763,-6.8,0,500,20,0,Gal,d18:1,20:0
4764,-6.6,0,500,20,0,Gal,d18:1,20:0
4765,-6.4,0,500,20,0,Gal,d18:1,20:0
4766,-6.2,0,500,20,0,Gal,d18:1,20:0
4767,-6.0,0,500,20,0,Gal,d18:1,20:0
4768,-5.8,0,500,20,0,Gal,d18:1,20:0
4769,-5.6,0,500,20,0,Gal,d18:1,20:0
4770,-5.4,0,500,20,0,Gal,d18:1,20:0
4771,-5.2,0,500,20,0,Gal,d18:1,20:0
4772,-5.0,0,500,20,0,Gal,d18:1,20:0
4773,-4.8,0,500,20,0,Gal,d18:1,20:0
4774,-4.6,0,500,20,0,Gal,d18:1,20:0
4775,-4.4,0,500,20,0,Gal,d18:1,20:0
4776,-4.2,0,500,20,0,Gal,d18:1,20:0
4777,-4.0,0,500,20,0,Gal,d18:1,20:0
4778,-3.8,0,500,20,0,Gal,d18:1,20:0
4779,-3.6,0,500,20,0,Gal,d18:1,20:0
4780,-3.4,0,500,20,0,Gal,d18:1,20:0
4781,-3.2,0,500,20,0,Gal,d18:1,20:0
4782,-3.0,0,500,20,0,Gal,d18:1,20:0
4783,-2.8,0,500,20,0,Gal,d18:1,20:0
4784,-2.6,0,500,20,0,Gal,d18:1,20:0
4785,-2.4,0,500,20,0,Gal,d18:1,20:0
4786,-2.2,0,500,20,0,Gal,d18:1,20:0
4787,-2.0,0,500,20,0,Gal,d18:1,20:0
4788,-1.8,0,500,20,0,Gal,d18:1,20:0
4789,-1.6,0,500,20,0,Gal,d18:1,20:0
4790,-1.4,60,500,20,0,Gal,d18:1,20:0
4791,-1.2,360,500,20,0,Gal,d18:1,20:0
4792,-1.0,380,500,20,0,Gal,d18:1,20:0
4793,-0.8,1040,500,20,0,Gal,d18:1,20:0
4794,-0.6,1760,500,20,0,Gal,d18:1,20:0
4795,-0.4,1400,500,20,0,Gal,d18:1,20:0
4796,-0.2,1440,500,20,0,Gal,d18:1,20:0
4797,0.0,980,500,20,0,Gal,d18:1,20:0
4798,0.2,720,500,20,0,Gal,d18:1,20:0
4799,0.4,820,500,20,0,Gal,d18:1,20:0
4800,0.6,500,500,20,0,Gal,d18:1,20:0
4801,0.8,500,500,20,0,Gal,d18:1,20:0
4802,1.0,460,500,20,0,Gal,d18:1,20:0
4803,1.2,60,500,20,0,Gal,d18:1,20:0
4804,1.4,0,500,20,0,Gal,d18:1,20:0
4805,1.6,0,500,20,0,Gal,d18:1,20:0
4806,1.8,0,500,20,0,Gal,d18:1,20:0
4807,2.0,0,500,20,0,Gal,d18:1,20:0
4808,2.2,0,500,20,0,Gal,d18:1,20:0
4809,2.4,0,500,20,0,Gal,d18:1,20:0
4810,2.6,0,500,20,0,Gal,d18:1,20:0
4811,2.8,0,500,20,0,Gal,d18:1,20:0
4812,3.0,0,500,20,0,Gal,d18:1,20:0
4813,3.2,0,500,20,0,Gal,d18:1,20:0
4814,3.4,0,500,20,0,Gal,d18:1,20:0
4815,3.6,0,500,20,0,Gal,d18:1,20:0
4816,3.8,0,500,20,0,Gal,d18:1,20:0
4817,4.0,0,500,20,0,Gal,d18:1,20:0
4818,4.2,0,500,20,0,Gal,d18:1,20:0
4819,4.4,0,500,20,0,Gal,d18:1,20:0
4820,4.6,0,500,20,0,Gal,d18:1,20:0
4821,4.8,0,500,20,0,Gal,d18:1,20:0
4822,5.0,0,500,20,0,Gal,d18:1,20:0
4823,5.2,0,500,20,0,Gal,d18:1,20:0
4824,5.4,0,500,20,0,Gal,d18:1,20:0
4825,5.6,0,500,20,0,Gal,d18:1,20:0
4826,5.8,0,500,20,0,Gal,d18:1,20:0
4827,6.0,0,500,20,0,Gal,d18:1,20:0
4828,6.2,0,500,20,0,Gal,d18:1,20:0
4829,6.4,0,500,20,0,Gal,d18:1,20:0
4830,6.6,0,500,20,0,Gal,d18:1,20:0
4831,6.8,0,500,20,0,Gal,d18:1,20:0
4832,7.0,0,500,20,0,Gal,d18:1,20:0
4833,7.2,0,500,20,0,Gal,d18:1,20:0
4834,7.4,0,500,20,0,Gal,d18:1,20:0
4835,7.6,0,500,20,0,Gal,d18:1,20:0
4836,7.8,0,500,20,0,Gal,d18:1,20:0
4837,8.0,0,500,20,0,Gal,d18:1,20:0
4838,8.2,0,500,20,0,Gal,d18:1,20:0
4839,8.4,0,500,20,0,Gal,d18:1,20:0
4840,8.6,0,500,20,0,Gal,d18:1,20:0
4841,8.8,0,500,20,0,Gal,d18:1,20:0
4842,9.0,0,500,20,0,Gal,d18:1,20:0
4843,9.2,0,500,20,0,Gal,d18:1,20:0
4844,9.4,0,500,20,0,Gal,d18:1,20:0
4845,9.6,0,500,20,0,Gal,d18:1,20:0
4846,9.8,0,500,20,0,Gal,d18:1,20:0
4847,10.0,0,500,20,0,Gal,d18:1,20:0
4848,-10.0,0,600,20,0,Gal,d18:1,20:0
4849,-9.8,0,600,20,0,Gal,d18:1,20:0
4850,-9.6,0,600,20,0,Gal,d18:1,20:0
4851,-9.4,0,600,20,0,Gal,d18:1,20:0
4852,-9.2,0,600,20,0,Gal,d18:1,20:0
4853,-9.0,0,600,20,0,Gal,d18:1,20:0
4854,-8.8,0,600,20,0,Gal,d18:1,20:0
4855,-8.6,0,600,20,0,Gal,d18:1,20:0
4856,-8.4,0,600,20,0,Gal,d18:1,20:0
4857,-8.2,0,600,20,0,Gal,d18:1,20:0
4858,-8.0,0,600,20,0,Gal,d18:1,20:0
4859,-7.8,0,600,20,0,Gal,d18:1,20:0
4860,-7.6,0,600,20,0,Gal,d18:1,20:0
4861,-7.4,0,600,20,0,Gal,d18:1,20:0
4862,-7.2,0,600,20,0,Gal,d18:1,20:0
4863,-7.0,0,600,20,0,Gal,d18:1,20:0
4864,-6.8,0,600,20,0,Gal,d18:1,20:0
4865,-6.6,0,600,20,0,Gal,d18:1,20:0
4866,-6.4,0,600,20,0,Gal,d18:1,20:0
4867,-6.2,0,600,20,0,Gal,d18:1,20:0
4868,-6.0,0,600,20,0,Gal,d18:1,20:0
4869,-5.8,0,600,20,0,Gal,d18:1,20:0
4870,-5.6,0,600,20,0,Gal,d18:1,20:0
4871,-5.4,0,600,20,0,Gal,d18:1,20:0
4872,-5.2,0,600,20,0,Gal,d18:1,20:0
4873,-5.0,0,600,20,0,Gal,d18:1,20:0
4874,-4.8,0,600,20,0,Gal,d18:1,20:0
4875,-4.6,0,600,20,0,Gal,d18:1,20:0
4876,-4.4,0,600,20,0,Gal,d18:1,20:0
4877,-4.2,0,600,20,0,Gal,d18:1,20:0
4878,-4.0,0,600,20,0,Gal,d18:1,20:0
4879,-3.8,0,600,20,0,Gal,d18:1,20:0
4880,-3.6,0,600,20,0,Gal,d18:1,20:0
4881,-3.4,0,600,20,0,Gal,d18:1,20:0
4882,-3.2,0,600,20,0,Gal,d18:1,20:0
4883,-3.0,0,600,20,0,Gal,d18:1,20:0
4884,-2.8,0,600,20,0,Gal,d18:1,20:0
4885,-2.6,0,600,20,0,Gal,d18:1,20:0
4886,-2.4,0,600,20,0,Gal,d18:1,20:0
4887,-2.2,0,600,20,0,Gal,d18:1,20:0
4888,-2.0,0,600,20,0,Gal,d18:1,20:0
4889,-1.8,0,600,20,0,Gal,d18:1,20:0
4890,-1.6,0,600,20,0,Gal,d18:1,20:0
4891,-1.4,60,600,20,0,Gal,d18:1,20:0
4892,-1.2,220,600,20,0,Gal,d18:1,20:0
4893,-1.0,840,600,20,0,Gal,d18:1,20:0
4894,-0.8,1680,600,20,0,Gal,d18:1,20:0
4895,-0.6,1860,600,20,0,Gal,d18:1,20:0
4896,-0.4,1960,600,20,0,Gal,d18:1,20:0
4897,-0.2,1520,600,20,0,Gal,d18:1,20:0
4898,0.0,1360,600,20,0,Gal,d18:1,20:0
4899,0.2,1100,600,20,0,Gal,d18:1,20:0
4900,0.4,800,600,20,0,Gal,d18:1,20:0
4901,0.6,840,600,20,0,Gal,d18:1,20:0
